Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2018-02-05,290954000,9827800,,11548200,3733700,3801300,4146500,17999700,116568900,6922800,3000900,229900000,1707500,70776000,6421900,10511300,155908300,13705000,1129400,10746500,13077200,31087800,11390500,2853200,3518200,2260100,6278000,45205909,3687700,11060300,3407200,6124000,52399600,12199500,15414700,4693400,3549600,5429177,15107900,1868000,5852100,4533400,1862600,2016400,4426300,3175900,580700,5528400,9817225,96757000,29892000,2315400,25715850,10810400,4534600,19660600,83550000,6528500,12398500,10618500,6389805,9148944,4083800,47869000,3765900,19954100,30097600,1885800,23261500,2593900,8145200,2947100,8339800,58953000,7196000,7309300,7048200,14324200,33128200,988200,7882238,12619800,5891600,20546774,13439000,51031500,45796800,14612400,8489700,118961000,12549500,1541600,18943500,4241500,1165204000,3214474,19725800,5786800,5347600,42463657,17462200,1771600,3496700,7901200,4252500,35996000,1783600,1297000,1345400,10984757,16060000,11267100,3576900,11310300,9907400,2678600,2508200,2576000,60368442,10812800,2387600,3489600,66961500,2631600,8460400,6290000,8119600,16623900,7072900,2381000,2906900,22239600,3525100,103394400,37684800,3978800,30452700,2962000
2018-02-06,272975200,14107800,,15214700,4259600,4480000,7872400,21455700,87123200,7527700,3817000,221336000,2396600,77744000,7244000,11935100,165878400,14112500,1076700,10663000,14089500,32116700,13908700,4553800,4476000,3059200,6903800,51958952,4348400,11013500,4067900,6857900,55171600,11241200,18416300,6910200,3377400,7550719,17765100,2238500,7810800,4652300,2828200,2347100,7320400,4635500,726100,4994500,17627346,139938100,38602400,3366200,26462505,13287400,5553300,26988300,76630000,6739900,11153200,11682700,5888336,10321614,5924100,58145400,4715700,19193500,33114800,2185600,25184300,3718100,10558800,2603000,9031200,58903000,7259900,7020000,10956200,12196800,37758500,1265800,6109288,16146400,4615400,32494498,17628700,67998600,66972800,16941200,8980000,125958000,13356700,1716400,14815500,5682400,1114800000,3945542,25921200,5616400,6642600,56035067,19955500,2991500,4659500,9591600,2894200,24458700,1756000,2005600,1767000,13781079,17415100,14434800,3170400,12391900,14707700,3469700,5582500,2754400,83286617,11889800,2415300,5740600,76326000,3545700,9266900,7064800,11749100,19053300,6335000,1746600,3114600,34543900,3943300,83076900,49241400,6022700,36262800,4924300
2018-02-07,206434400,10030800,,6872700,2918700,2988000,5927700,14763400,55758400,5715700,2245900,143254000,1650000,40475000,3796800,7946700,101180500,12280000,672400,5758000,8216700,18908400,7156500,2978700,3122300,1729000,4413200,35280995,2725600,7721700,2594800,4515400,32690800,9611100,11535700,4913900,2378800,6020136,12445000,1335700,4840400,4066900,2052300,2311700,4045300,4666000,424000,3908800,11991867,68041800,31024200,1520100,15859821,20315600,3502600,19402900,51942000,4125000,8631600,6016800,3511282,6432063,4418200,37508400,2311800,10550400,21878300,1631100,18041600,2248000,8240300,2052900,5257300,34033000,4364800,4974000,27250400,8322200,27601900,1215300,3451178,8352900,5065000,14349740,11541700,41107600,51354800,11514800,8964000,89815000,8845700,2099900,12314000,3153200,802932000,6054847,15138000,5630300,4931400,30955980,11851800,1506600,4137500,5916800,2199700,15021200,1761700,1022600,984100,12563270,13927000,10182200,2379000,7345000,10125300,2055700,2405800,1607900,47180078,12023400,1653000,7319300,104538000,3554500,10009100,5589200,7219700,9294000,4344500,1551700,1812900,16066600,3239700,45551000,33495600,3961100,21994500,4534900
2018-02-08,217562000,7212400,,6874500,2900900,3978700,4464700,19922900,56471800,6026800,3890100,171572000,1218700,43200000,5814900,8295900,128981300,16927500,1038700,8044400,12598200,24941100,9101900,4391400,3683600,1637100,4875200,36409134,2739600,8618400,3013200,6803800,42982100,11725200,9927500,4101300,3051300,3883817,12667500,2088800,6160100,5478900,2457200,2362400,4350200,4675600,964900,3150900,15882697,73990700,29904000,2735400,28928098,13853700,3359600,18035400,66792000,4166200,13885400,7241800,3722386,7090939,5808600,43151300,3880200,11680200,27425800,2399000,23295300,2054300,8059600,2627600,7673100,49344000,6557700,5656000,16232400,13672600,38478300,897800,4486555,13457400,4379300,21871760,14073100,55628700,53794100,9683600,13378900,93067000,14121800,1520900,18686500,3362300,1144000000,4539149,21255400,7126300,4907900,45850792,14596100,1520800,4594200,11214300,2621100,13451600,1221500,1634600,1264300,11691068,17736700,11895200,2378400,12186000,9475700,2940100,2651000,1654200,60563732,10940000,2196600,8031400,154719000,7893500,11506600,4902400,6999100,12673400,3975900,1734200,2854000,23308900,3956600,43569700,41925300,5260900,25650800,2730000
2018-02-09,282690400,8909300,,8028400,3656800,3818800,4761500,22648200,85458200,6093900,3977300,282830000,1787000,43282000,8017600,8833000,143071100,28437500,938600,8931700,11066400,26616500,9528100,3670300,5188900,2870300,6097600,39880192,2623800,9685600,2777200,6615800,51304200,16718500,10922400,4629100,3895300,4166381,12479700,1988000,6312300,5945100,2224200,2597200,5979300,5335700,1045500,4925800,15179174,72103600,34794800,5153300,26929053,13746400,3037500,19598000,98360000,5978600,17765800,9059200,5984312,8188402,5336400,49301100,3903600,15030900,28188000,1734600,22853100,3116200,8939700,2366600,9667800,59371000,6303000,7187100,11433600,13993500,39887600,939200,5404246,10713100,4871400,19472364,15736400,63499100,65189300,9090800,11000500,169069000,13733300,1750000,14181000,3291700,1674604000,3337075,23191000,5440300,5301700,49851776,18838800,2086400,3365000,9899900,2679300,23095000,2334500,2088300,1418800,19253277,19382000,12923600,3061800,19725600,11018600,3211700,2387000,1550100,66489162,15882000,2074300,5150900,194005500,5299800,11599300,6225300,11369600,17695500,5463400,1390400,2719800,27707900,4303900,48904600,42553800,5456100,29491600,3296500
2018-02-12,243278000,4823300,,8234200,2273700,2824700,3538200,16326100,63160900,4324800,3821000,134778000,1266300,35063000,7419200,6885000,95055100,17057500,614700,5128900,8449800,16677700,5756800,3325300,3146000,945400,3457600,32738228,1991400,7035400,1596200,4624100,38210700,8943800,8358200,4418600,2343100,2535293,9584700,2390100,4373100,3695100,1551400,1790900,5187900,3551500,876400,2789800,10403821,49068900,26314100,2667200,15771182,10030700,2589900,19392000,56240000,3692500,12278300,6783700,3825337,6151944,4173500,28379500,2535600,9963900,18043300,1755800,14689000,3099700,6454200,1829200,8067600,41507000,5227400,5255900,10039800,15788600,32092100,1073400,3935318,6739900,3423700,13259506,11712900,35720300,47941100,8123200,6256700,85349000,9792200,1284800,8074000,2800300,1093172000,4427899,16261600,3951700,4759200,38743670,10769000,1529100,3650500,6468900,1809000,13692100,2081600,1398200,800500,15172249,10969000,7561300,1611900,11382800,7209700,2338500,1723900,1568600,36741927,10206800,1528200,4816100,93417000,3250900,6673700,4912000,6677300,11526300,4020900,1613800,2242200,16903000,4115600,24401300,27405300,4518300,19340400,3828000
2018-02-13,130196800,5316200,,5816600,2059500,1961300,3859200,12878600,33661400,3834700,3710300,118358000,1189300,23719000,3366700,4030200,76727300,9380000,517500,3967700,6249900,11749100,5512100,1879200,2051600,842100,3528600,19348231,1238300,5438300,2123900,7542800,30999100,8796200,7065900,3395200,1795900,2270213,8447900,1618000,3808000,2388700,1385600,1397900,3542100,1735300,910100,1332500,10386857,36884500,23234600,1537700,15378459,6596800,2069600,8937200,31586000,2700500,6857700,4273800,3116527,5115986,2676000,19517600,1436100,6339000,16358200,2036400,13163200,1402800,4041200,1279300,5541700,28416000,3471000,5406000,8593000,9240100,21809400,1498000,3018226,5226300,3571000,17857291,8659500,26407700,30296800,6312400,5421600,68552000,9538400,897900,7157500,3192100,625524000,2945122,12633100,4519800,5274700,21559570,9278700,1077300,2438900,5182300,1441200,7695900,1732200,1557300,1131700,8052258,10416400,6467100,1312200,7959900,6832400,1481900,1498600,950000,30289413,6666600,1222700,5378600,68403000,2090600,5061400,3536800,7557900,7803900,3638200,1688200,1624500,11871700,3839200,24234200,19868400,3409900,11926600,2416200
2018-02-14,162579600,6189100,,3728900,2583200,2542400,5756000,22166600,51756800,5958700,4829300,119184000,1115500,25491000,3446800,4340200,97251500,11310000,656700,4348100,8048700,16261300,5560100,2917800,2740200,645400,3579200,23455328,1789600,6612400,2191000,7428000,43835900,6577000,7031900,2885800,2854000,1697527,7425700,1726300,4563000,4293400,1339800,1500200,5000200,4089200,879400,2399600,10743246,27844300,35128700,1817100,17926577,7063300,3233600,10271600,41304000,3793800,8741200,6767000,3277042,5731034,3167500,19922000,1522800,6259700,15186900,2065000,13457900,1622000,4361100,1652100,8395800,58370000,4203700,5865600,7374200,10233100,28929700,1401300,2796009,5532500,4690000,11996142,10536300,34960900,36765900,6436800,8195500,109720000,8662600,1536800,9260500,3077100,744988000,2815812,14271400,8007800,7702700,24494749,9412000,1152300,2679500,4253800,4091300,10370900,1538300,1981400,823500,11043073,14190300,5995500,2192400,13030900,8010300,2092500,1567500,1792200,32880481,8596600,1412300,6498600,59260500,2541900,7413500,2878400,6504000,9206400,4877300,1333200,1992100,17559200,3249000,23681800,21922800,4261400,17188400,2947800
2018-02-15,204588800,7401100,,3871900,1854900,2233300,3870400,26888200,59593800,4493400,3223300,113054000,1092700,25540000,3057400,5827500,68117400,12282500,648000,4357900,6340700,11066400,4914500,2673900,2499500,1654500,3617100,23140776,1595400,6190800,2072900,8341900,72267500,6770200,5405000,3122400,3026200,2139365,6494700,2392400,3923800,3207100,1447200,1532800,4089400,3495500,2817100,1516400,9532478,28208300,21663100,1707700,11452419,7159700,2636600,9715800,37396000,3523100,15759700,5113300,4024264,5882286,3229500,23536800,1564200,5606400,12130200,2950300,13467300,1634200,4810700,1167600,5729300,41792000,3915000,5012100,7161000,8637800,20922100,1153500,2544490,5366500,4187200,10584695,7769900,27823900,35072300,8742000,5359800,107597000,7390200,1316900,9406500,2524100,698900000,3099509,14132500,5020800,5125200,22588379,8910700,920100,3054200,4361100,2639600,15548400,993100,834400,988200,7240596,10294900,4921400,2195700,8844500,8512300,1692400,1529700,1161000,36419533,9808400,1080800,6213400,88693500,2555400,5264800,4662700,5535100,6921300,4057600,1867300,1244700,18902700,2908500,22397300,22484700,3736300,14432400,6022200
2018-02-16,160704400,8717000,,7849200,1997900,2172600,3559500,27810900,47332300,4365800,3024700,89452000,1194900,32639000,3280700,5211600,62137800,13977500,534400,4382500,6707700,11644900,5991600,2769000,2286200,1019400,4421700,24075681,1449000,5070900,1969300,4667300,39267500,6469900,5950400,3529500,6626900,2130792,8746400,2253600,3796600,3214500,1301800,1086600,4783800,2973500,1316300,2200200,13245535,41041800,16549400,1476800,13505612,7548600,3423500,14871800,39948000,2602500,12205900,7619200,3100808,4479913,3456100,21475200,1649100,7970100,13214300,1812300,17202300,1589400,4699600,1084800,5331500,43356000,4213100,7165800,7107200,6814900,20645300,720200,2657273,6202700,3301300,12294402,7448200,30596900,49404600,6546800,5395600,83124000,6842100,957900,9481500,5312800,637656000,3000437,11098800,5793600,5578500,27659595,10371700,869200,2867800,5209400,2220500,11760300,1195700,1175400,845900,7602888,10151300,5886200,2297400,7512500,7861100,1909900,1302200,1064600,26349718,8217600,895800,4812000,84639000,1858300,4910400,3621700,6119600,6371400,2538800,3235500,1001900,12264000,4051100,18661900,48192900,3592600,13722400,3921100
2018-02-20,135722000,8751400,,8182500,1425700,2722700,2750100,22000700,47096500,4078400,2220500,129984000,1248700,41693000,3514700,4303400,58573900,10200000,532100,4116700,7059200,12040900,5094600,2480900,1869300,919600,3016700,19380775,1435400,4262900,2202100,4287800,29006900,6415200,6810900,4264800,3750400,2381885,6734500,1999900,4017000,2540600,1390400,998800,3897200,3381600,794600,3344600,13868724,27617900,12946500,1125400,12867294,7229300,4500200,7814600,33754000,2618400,7426100,8922100,4111163,4696122,4193700,25512000,2682600,6563500,13461500,2034400,14137300,2590500,3195000,1102600,6648700,32965000,3750100,5211100,8053000,5158900,21204900,826000,3200376,6294000,3236000,14113416,7709400,30911700,36215900,7792000,5718400,77690000,4859100,1171800,8776500,3453400,686240000,3075360,14144900,5107900,3835500,27202370,7087700,893100,3633300,3974900,2957100,27494600,1155300,844000,692900,7364856,9450900,4671500,1653900,6840700,8368500,1516600,937500,1118900,29222666,7274800,1127700,3059000,60141000,1230500,4970500,3172300,5228600,6182800,3083600,1881900,1136400,21330400,2639200,18517600,156265500,3454700,13387300,3646700
2018-02-21,149886400,5122500,,4793800,1628600,2043500,3570400,16464300,40195800,4054600,2811400,126088000,711700,28156000,4431500,5258600,72210300,12967500,486300,4994400,4939600,15888800,4179400,2443700,2914000,684500,2749100,15183730,1120500,5287000,1747200,4976500,28499200,10624800,6892300,3822600,2753300,2455656,6743300,2908500,4242800,3191000,1597200,967000,4368200,4119300,1193900,2219300,20768948,36037700,16481500,1281300,20472151,6956900,5077300,9098500,41486000,3017900,9845900,7527200,4488760,3900116,2637500,27527500,1777200,6578000,14212500,1562000,12792900,1834100,3871100,1391000,4248700,32713000,5999500,7833400,6471600,10029700,23200800,336000,3063434,7077300,4522200,11244935,8363000,26922500,31618700,8582000,5736600,93711000,5107900,1337100,9620000,1633300,892292000,3612310,13050800,5113600,4501900,25872327,9134500,687900,2689900,5661100,2256700,14895600,1459900,946800,603500,12340333,7851000,5896600,1595100,7855000,8576300,1657100,1196800,1428600,27529402,7272000,1021300,2973800,48294000,1784800,6536500,3371900,5516000,7676100,2018100,1667600,1160800,20889900,3418200,19987800,148511100,4723000,11715000,3403100
2018-02-22,123967600,5185700,,5539900,1511700,1541500,2639100,14924600,37886300,3868200,3075900,97162000,771900,19342000,4270100,3414300,64749700,10807500,626100,4034000,6074000,16049500,4723300,2293900,2492600,1105000,3162100,20060560,1224100,5565900,1360100,4763400,25887600,10061500,8176700,2449100,1908800,2642227,4462200,2092300,3103900,1919700,1332600,1023500,2534700,3165900,858700,1778900,11335591,25409600,16885300,1383500,16379390,8382200,3589500,8805900,28010000,2678900,8273000,5653900,2462403,4209732,2587500,16946400,1733400,5732200,17070400,1548700,12377800,1627100,7687400,1432700,4461200,17529000,5605800,4398200,4396400,8485300,18464200,537400,2732262,5701500,4149500,11334958,6111600,24392800,24359600,5802400,4903500,88915000,6515800,842400,5851500,2606500,534364000,3034596,9513200,3785300,5394700,23983454,10277700,848200,3353200,4072900,2905600,11722300,1652800,841600,658400,12827679,10172400,6315600,1615200,8393800,7088800,1602800,1028700,811500,24543650,5683000,1230600,3066000,104547000,1114500,4036500,2767900,3357000,4994000,3047300,1404000,1654800,21198300,3324100,17948600,61095000,3439900,14020200,2417700
2018-02-23,135249600,4685700,,5190400,1577200,2349300,2401000,13532400,33317600,4163400,1925000,88362000,632600,18280000,2440600,3355400,53626300,13882500,366700,4128400,5748900,12481200,4450800,1726100,2042000,1116800,2398500,17620865,972300,6513900,1561700,4173500,25781400,5804800,6460200,2055800,2038800,1857478,6101100,1441200,2839100,2476900,1529500,1052700,1901600,2063900,1033900,2204900,7571501,21786800,15111700,1806900,11040854,5626000,11895800,6424200,25292000,2507100,9069900,4315400,3504197,3405881,1902400,26040900,1416900,5126800,12162500,1275800,8277200,1593400,5170300,902500,4358200,22273000,3093800,4272400,4127600,8856200,19007300,495900,1933573,5632500,2896400,9499177,6687100,26329200,48476700,7286800,4812800,73018000,4428500,845000,5179000,1313100,415300000,2451619,8866800,3854700,4760400,17940029,10321800,722700,3275300,4824700,2922000,6762200,1045200,688700,602100,7316709,11394400,5252800,1811700,7652000,5648000,1071000,1114900,983100,23098901,6448800,827300,4079700,87261000,1422600,4936900,2393900,4417000,5036900,2069200,1279500,1591100,26371400,2661200,21099200,38374500,3326700,13378800,2697200
2018-02-26,152648800,4473500,,5364200,1782800,2418700,2088200,14822200,42265200,4943600,2214100,99100000,891700,28878000,4953100,4148100,61796300,14252500,639600,8254100,6706200,17288300,6254400,1670600,1643600,973300,2844700,15872265,1213900,5986300,1852400,5418900,27771100,7837600,7405800,2970600,1770000,4052904,8138200,1300600,5253800,2877800,1100600,974300,3880800,4474300,453200,2854900,7464528,27157800,13857800,1534300,30302034,6394400,10259900,9397100,30912000,2751400,8123000,4648000,3213500,3776374,1717100,26992300,1380600,6684400,16511200,1173600,12713300,1018600,6015900,1156300,4733600,23631000,4088100,4525200,4429200,12241500,17599700,759200,3691813,6320400,3243200,12725026,7795800,30199800,41966100,7758800,4770400,102686000,6499500,504700,6025500,1703900,469312000,2905802,12956000,7385600,5355400,25407302,9422200,860400,2467700,5654700,3391100,27374300,1058400,552300,928600,7548386,8713800,5767300,1518300,6605000,6777700,1451800,1299900,1788900,26309734,9020800,990600,4472100,65100000,1979200,5496100,3307000,4092400,6270500,2563300,1311600,1779300,20853900,2582200,16478300,44097900,3078900,16940400,2211700
2018-02-27,155712400,4754300,,6747700,1820800,2330800,3678000,13102700,55975300,5016100,4572500,96176000,757200,21176000,5167300,4774100,69235500,16547500,616400,5903400,6330000,19977200,4127700,3278000,3027700,1224900,3071100,73836400,1583600,5378300,2170400,5908200,27419300,7391900,6059700,4134600,2281800,2904374,14179600,2287900,4088600,3158800,908900,1341500,3454800,3581300,513700,2514800,9441769,43502000,15050400,1393700,19410582,6748100,11478700,12738800,42964000,3140600,5941300,4618800,3429696,4432216,2518900,43624100,1949400,7158600,17563300,949700,12774400,1239400,4860400,1379700,8503300,28223000,3815900,4907500,12217000,11704100,15849800,745400,2126847,8860400,4395600,9734453,11757700,25869100,44731100,8176400,5350800,94165000,6843100,876000,9989500,1717200,455436000,3318912,14339600,6623600,6385800,23543093,8919600,721100,2471300,4414500,3183100,14326000,1264900,935100,724400,6848431,8821400,8601900,1485300,8736100,6709500,1944300,1278500,1196700,28360874,10695000,1067000,4245400,71961000,1039300,5311900,2899500,3605100,7287200,2893000,2051300,1635800,23234700,3189600,17024400,40128300,4395700,14629500,2240900
2018-02-28,151128400,6660000,,8325700,2002200,2356900,2935300,13152700,43387500,4544000,4015600,90300000,816400,28834000,4053700,5472900,72044000,36027500,721100,5378300,5857400,19329900,7298600,3384000,3182000,2302400,3796000,74496340,1620000,5889900,2179800,9684400,26885200,10799800,7441000,4717800,2781400,2309918,10760800,1629900,3321700,3496000,1314400,1593700,4858800,7738700,603800,2323500,10658004,41321400,17068400,1739400,18490403,7559500,7330400,23145200,49292000,3104300,10558600,6419900,3906591,3978461,2088500,35541200,1839600,7985900,17735600,1127300,11929400,1541700,6123400,988400,34109800,36083000,4145700,6116800,8231000,11833000,18783000,630500,2943834,9254200,5536600,11807606,9599100,31167300,45031400,10905200,6266300,76535000,6091800,1018900,9674000,2602600,523116000,3509006,14947900,8149600,4638900,28360927,16862000,983400,4644000,5346000,3233800,9582100,1836700,840300,988600,14665993,11541100,5915600,2775000,10144600,7518600,2076100,1257900,1358000,38768971,30077200,1099300,4176200,91045500,2039200,7333000,4368600,3729200,6780900,2746800,1359200,2055500,22159100,3342600,17869100,42431100,3958600,17087800,1968200
2018-03-01,195208000,7148900,,9711900,3005400,2632200,3568000,17330200,63207400,11757800,3178000,136704000,1453100,26044000,4369800,8978000,90547100,20937500,779700,6984000,8827300,23803200,9434800,6252300,2797500,1735900,4997400,36830279,1415400,5135400,2447700,15555500,32154300,9556400,7516700,4832600,3697000,2594287,10487300,1298000,3209700,3919200,1309300,1498400,4605600,4604900,548700,3527400,7344237,75841400,15127700,1967800,19170976,8267500,8649300,26183100,55338000,3483500,10113100,6123900,5121298,4225108,2035600,36326600,2775000,9424000,18690000,1192400,17746800,1918000,6258400,2307100,15153400,30036000,4658500,5609000,7676800,8331200,23201600,661100,4170572,11718000,4264800,13648523,12093900,37135600,61278800,12315600,6502700,119321000,7323900,1461100,10008500,5096300,1040120000,2577833,16539800,5519300,6896300,30282896,13504200,1830500,2161200,6683300,3431900,10799200,1681400,923300,1275100,10061230,11127600,7096100,2257800,9674000,9698300,1655200,1735400,1352400,37798744,17762200,1419500,5373200,103284000,2372800,8626600,3514600,8701900,8819600,3035900,1327800,2028700,28950200,2684600,28491000,56728800,4228700,15696700,3010300
2018-03-02,153816000,5439700,,7979200,2960100,2624700,4418700,15719300,58123500,19115500,3224600,131752000,1560300,27402000,3584700,10021300,82739100,16060000,636500,5025500,10191200,21061200,9509400,3842100,3749400,884600,3189300,30788178,1605000,4574400,2275900,10627500,28848100,10613900,6607300,3535800,4169500,2615606,7835400,1461600,3631400,2935800,1204600,989800,3893700,4040000,807900,3251000,7486540,60491900,16260600,1729900,15572368,6625500,3815300,24060500,50162000,3122800,6151500,5671000,3768105,3411111,2632100,33310600,1638000,6910400,18353700,962700,14050100,1420600,3216700,1684100,12476800,27758000,4190100,11754300,17057200,10029800,20025900,853400,3483709,14796300,2890100,9355706,12154100,32830400,52492900,8696800,5202900,133453000,8380500,1147300,10948000,3877000,913428000,2082163,17291000,3752500,4903600,22271336,9317700,1354100,2436600,6229100,1903800,10612700,1898500,909500,1218000,9265618,11555100,8586600,2024700,6797200,8117400,1565900,1122000,1108100,28285936,11112000,1228600,5207900,76392000,1768100,6476300,2613600,4670600,7581900,3485000,1806900,2111900,17449900,2385600,22428500,57130200,4515100,15630300,2027200
2018-03-05,113605600,3975700,,9000400,1936800,2111800,2720200,13326700,43734800,15187800,2486100,104678000,990500,25900000,2661400,8140200,70543100,15370000,384600,4041100,5949300,16814600,8453000,2935900,3380800,951700,3096900,31219780,1946000,5266000,2155800,10121300,22101700,7754200,7814900,3391900,3093400,1919518,5736700,1153200,3840600,1642500,1186600,1244500,3935500,3129500,426100,2983500,7969669,44021300,16410800,1064200,18247395,10483300,5695200,12011100,28648000,2445800,11767900,5748600,3763788,3839448,4089700,30826500,1737900,5799800,13933000,878200,11992700,1852900,3816600,1812400,8324600,32924000,4826500,6397800,7874800,7365100,16189300,474200,2673419,9725600,3662000,13743577,7598500,23901600,70984100,6870800,4398500,189861000,8838400,1387100,10235500,3345100,620776000,1864308,18771500,4746900,3781700,22319609,8177000,1026500,1704700,5557500,2953300,15445500,1886800,746200,842200,7570791,7835400,5762400,2588100,5274300,10168200,1610300,862800,903000,25551876,8423600,1228500,3381000,57357000,1388400,4417200,2627300,4997400,5810200,4656700,1561000,1882400,15348400,3113700,20560900,40149600,4149200,14891000,2148500
2018-03-06,95154000,3650500,,6620000,2352500,2169000,3507700,23269600,46751200,18446500,3144500,91234000,771700,30030000,3221100,4888300,50832600,13327500,387400,3203300,5067900,14891200,5795600,2326700,2971900,1067000,2948300,21121478,1610300,4931900,2458700,8154800,21930000,8838300,7957900,2554000,2394000,1720990,6216200,1059700,3655400,2269300,933900,991800,2480600,3421300,432500,2658700,9160668,30978900,18429800,1434900,12124707,7919400,6230600,12168500,23382000,2217300,5634400,5306800,3080660,3855242,2789400,39132300,1753800,5546500,10674400,1038500,10010500,1470000,2962700,1307800,6359000,76363000,3820900,5015400,9563000,9352600,15086800,465900,2500956,9306500,3730300,9716951,9762300,22175800,73096300,10504800,6411500,185258000,6550100,908300,13675000,3095100,636808000,1872770,13907100,4435300,3380800,18003479,9085300,1174000,1920200,6041000,2056500,23450400,2536300,716700,753100,4830878,8046800,7464500,1613400,5131400,6080600,1472000,868300,878500,23119820,7967400,1007100,3791900,64285500,1820900,4109600,2652800,8590500,7464400,2852300,1155500,2176800,13526900,3070500,23975900,33164100,4723800,10754300,2102700
2018-03-07,126814000,5286200,,7726500,3176200,2795100,3071000,17284000,127603200,7009900,2750000,83482000,893700,31549000,3594900,4575700,52763900,14507500,465500,3622800,4006700,14654900,5491000,2197700,2245900,1276600,3303300,26820646,1358100,7245800,5157100,6750400,22034400,6790100,6660000,2368300,2589100,4368067,6214800,1699400,9936900,2679300,2000000,973000,3511700,3331400,649400,2741700,6834890,30046600,13955300,1648200,17318787,6715200,4674400,15052000,30748000,2509400,7735400,4799200,4411270,4819654,1615000,31801900,2318400,6391700,13006500,1298200,10881700,1821700,2266500,1351000,6417100,56256000,2766100,4492000,6008200,20757100,19097300,630800,2647705,8154200,3536800,12817564,8181000,26716100,61670000,8304000,5732400,171322000,6457600,869800,8272500,3745100,581208000,1491343,11727300,4694200,4612600,23440328,9089500,1223000,2284800,3271400,1791400,12602400,1503900,599300,775500,4718059,7044100,7656100,1932600,5851900,6400400,1461900,2043600,1096500,24475464,13295200,1225500,6485500,75109500,1977000,4637600,3242200,7097600,7254100,2616800,891300,1215800,16738200,2579900,24788700,34359000,3444300,27255500,2878600
2018-03-08,95096400,6179400,,5245800,3093200,2284400,2346300,12223400,76011200,9192600,3025500,77252000,1990700,33554000,3760500,4319900,53139800,14610000,595200,3084500,5694200,10878600,4105000,4080700,2369400,17357000,4134800,24659544,1560000,4726000,6061500,6127900,20285600,8374000,6095100,4543900,3508000,2733257,6627000,1257400,4733900,3693600,1887900,1998700,3190700,2525900,549100,5636000,6401672,26948000,12134400,1837500,10348638,5707800,4088400,13096700,33862000,2565400,9826000,4750700,2420226,6752558,2777700,29481200,1331400,6423400,11173700,782700,12361100,2190900,3497200,1056400,4711800,37804000,2235300,4291400,7787800,8374400,17225900,736600,2338419,6437200,4015600,7705001,7553500,25887800,51685900,6678800,4149600,113401000,5573000,654600,9257000,3220000,411912000,1643563,15864400,9402600,5437700,21646630,7951700,1417900,1433900,4053800,2101300,8902100,1824300,836100,805300,6279092,7434700,8160800,1563900,6099100,6059700,1201700,2717600,1250800,26170581,12822200,868700,2847200,53493000,3161500,3573500,3500900,6079000,6948900,3650800,1699500,1060700,17038500,2215000,16828400,28766100,2844500,19299800,2458100
