Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2022-05-03,88966500,6163400,16774700.0,4491500,2121700,2196100,2844800,5463700,126381800,2443800,1367100,79134000,1028500,17064000,3152300,10149500,48926000,15505000,887200,3874700,7410100,25374500,2121100,1347900,28177600,1115900,6073200,26004177,1125300,5748000,2398000,5047700,15828200,5894400,8827200,3123900,1468200,3065340,11149500,1479600,2428400,2319200,1439300,841700,3330500,3326700,419000,3004900,4514800,55734200,16184300,1957800,12595004,10384400,3703500,19132700,24968000,2606200,7055400,3336600,5686748,3688600,3704100,40158400,1648000,5898700,15720900,1326100,21686300,1771900,2109500,1332000,3002600,9578000,2686900,2562000,4029900,9538700,41556300,822100,3000405,8455900,5831600,8425600,9430500,25978600,13539100,10419900,5472900,118394000,8201200,1076000,6524500,2560000,475751000,3143500,5211500,24723400,5564900,33716900,10344000,843500,4047600,3839600,4292000,7556800,2406700,538700,4018500,5612200,15570100,9513300,2007000,8876500,4747600,1894500,2767100,1148100,62675300,4447700,1428000,5319000,63709500,1432300,5438600,2763400,3266300,6616900,5823700,1076000,1363500,33263100,4185600,21545300,17950500,4940100,33908100,2152200
2022-05-04,108256500,5791500,20598100.0,5347400,1900200,3330400,2987900,6352100,225394100,2494900,1098500,110746000,1142700,23896000,2930400,9550600,57860300,21817500,1038100,4269600,6111500,26643600,3023700,1936200,37917900,1130700,8806000,28958914,1623300,7989800,2465200,7563100,23942300,9361200,9183200,3719100,1750100,3265334,11488300,1299500,2561400,1865200,1085300,1227200,5737200,3134600,352200,2558100,8198300,59774900,17667500,2454400,12019739,8087800,3012500,15813700,49916000,2629400,10352600,4021300,5818206,5932600,8336400,44625600,2135700,5923000,17128500,1459000,19780200,1730100,2743600,1172600,4452400,11962000,3346600,3289300,5280300,8348000,41375900,714700,4418263,7910100,5416300,10763500,10495000,33599300,17201900,10859600,5996100,122188000,6924000,792100,9247500,2206600,648855000,3296200,6759900,27975500,6231500,28613700,7771000,1235300,5070200,3562100,5874800,11038100,3799600,998100,1792300,6160800,30199700,6842000,2059100,11713700,5712500,1623900,3722300,1654400,60771800,4747200,1251300,5964000,81643800,1540200,10311500,4002600,3920500,7191100,8342100,1314400,1353400,29564600,2895900,29468000,20022600,4162100,46188400,3747100
2022-05-05,130525300,6869300,11367200.0,5703300,2231700,3507700,2680400,8172500,153129800,3357100,1375900,144392000,1446900,32806000,2987100,7950800,48860600,25987500,889500,5257600,9579500,25756000,3005600,1393400,44517800,1628500,5056300,32266614,1427300,10593000,3977000,8379400,24846500,8236300,9807600,4926400,1465800,2591129,12720200,1323200,2200100,2135300,1601200,985200,2973100,4289400,470700,3871000,7051500,57889200,22061300,2646500,11491503,8767300,3169600,15317100,45840000,2622100,12199800,4959600,6110299,5957400,9393400,52996700,3058200,7089200,15055400,1863100,20155200,1769500,3120200,1183800,4262900,14578000,3424800,2925900,7453700,8843800,41129200,450300,3965816,10016300,5020700,9548300,8556500,43260400,16603600,10382300,5325900,139713000,8411600,1559700,9589500,3674700,626331000,3206300,7197200,42153600,6534300,28333000,8217100,1563800,5461500,4072600,5448500,14561400,4510600,754700,1271300,5906500,19114700,7036300,2130000,16281500,4969700,2037600,4252200,1879900,55503900,5940400,1378200,4938900,92519100,1796200,7740400,3359700,3249700,7749600,5801000,747300,1556900,20664300,2418700,29978600,23234400,4024500,41013400,2855200
2022-05-06,116124600,6145600,9573100.0,4966800,2477000,3522200,3291000,6247000,144286600,4682100,1843000,124260000,1293800,20745000,3129800,7697900,50440100,17250000,725700,4198800,9138300,25912900,2268400,1876900,43828900,2208100,5379600,39047505,1296100,9213100,3560800,7232700,21743900,8220400,10418100,4843700,1516100,2394067,12525200,1081300,2723500,2122500,1402100,946600,3262300,7042600,295100,2101800,10963600,66622200,22379500,2357600,8609237,7468200,2759600,14684900,39710000,2375600,9853200,4325300,3845913,7306400,7995700,40916600,3013800,6434000,14417900,967800,18984000,2273000,2931200,1409800,3910700,10680000,3635200,2964500,4157700,9037800,34747200,587300,2954479,11512300,4572200,12227400,7333600,37780300,15159800,9364900,4929100,171855000,11237500,925400,9826500,2818800,633297000,3568400,6222500,30897900,5824600,19891400,7304800,798000,6534300,3384400,4093600,10080600,3808200,773800,1306600,5295000,11165800,8118100,1758600,12396000,5242400,2366500,3353700,1506300,51506800,6099000,1116300,4701900,72903000,2498700,5724800,3260300,2826600,8825300,4400100,1157100,2268500,19322000,2646700,27035300,34258200,2593900,29619300,3339500
2022-05-09,131577900,6969000,14430900.0,6478200,2584100,4324900,3170300,10088400,144523700,4376300,2423300,128124000,1272700,30074000,4485200,12593800,51242000,16795000,1079400,4874400,13411700,28888400,2929900,1934600,55563200,2228400,5666800,39132865,1821200,9750900,3292700,9997800,22421200,7147000,14110700,4319600,1818100,4479401,17941600,1349000,3663300,3465600,1085300,1115100,4179300,6977200,664400,3028900,6465900,71242000,30392800,2320600,11266308,9294000,6105900,18508800,40802000,3234000,13821400,5243600,4012065,7647900,5503600,44925800,3754700,7855200,14312300,1822900,20055300,2027000,3460500,1354500,3998300,18487000,5777400,2918900,6579400,11709000,36303200,641900,4979068,16925900,6756700,11901500,11161000,47726000,21770900,10442700,7648200,140313000,7506000,880700,14239500,4802200,644455000,4524500,7019700,40093500,7269100,25012300,8540800,1003800,5611100,7282300,5173000,11668100,5978200,819400,1744500,6071900,12863600,9216400,2280300,14845900,6063500,2810200,4154900,2011000,51563300,8264800,1568600,6938100,90810300,4311300,7929700,3862700,3925400,10314100,8179500,964500,3148800,24391300,2632400,27132700,28207200,4033000,45851600,2984600
2022-05-10,115366700,6525200,13638500.0,6248300,2634600,5334400,3174300,8881000,137235500,4234800,2411700,105434000,1504300,29271000,3014800,11781400,60235300,12287500,1179800,4798400,10993800,31054700,3040400,1747000,46996200,1612900,6030700,33469976,1574900,7845900,2729400,8598700,21741100,5221800,11636000,5273200,1344100,3400694,15657700,2305400,3372200,6505800,1142600,1296400,3286500,5451400,687800,3543000,8876100,75506700,26543200,2278600,10974181,9721600,3472300,20206400,39900000,2798400,9371600,4392900,5058318,8642400,5215700,42770000,2253000,8186700,16382400,1450900,21322200,2524900,3140800,978500,3638700,14134000,5003500,3070800,8622200,10974900,34452500,605800,4189827,25354700,6186400,12370800,9261000,39336400,17662700,14731900,7249600,138839000,7526900,924000,9477500,2968500,761474000,5762800,8129000,30590200,5936700,27335900,7447400,807100,11362600,7091500,4186100,8841200,5050900,769500,1403900,7526300,14085900,6661700,2208700,11063400,5314100,3139200,2959600,1858000,42465900,9331900,1682600,5080900,84401700,5099900,7033300,4275500,3510200,11016500,7048800,802200,2041500,23007300,3375000,25276100,24861300,4316000,34483200,2851900
2022-05-11,142689800,5630000,13661400.0,6636100,2398600,3822000,3331400,8311700,136137900,3411700,2104200,109704000,1276000,26660000,2644300,11388400,54969300,11542500,1170600,4250700,11574600,30179000,2552400,1593200,40917100,1410700,5555500,33884719,1498300,6651600,2782900,7220100,23872100,4667200,9105500,4543400,1380900,2730098,26933300,1716800,3082800,7986700,957200,1166800,3788900,4167300,741700,1852300,9406200,71644900,22542800,2807900,12465152,10224000,2656600,18050800,37534000,2320600,9595100,3880500,3484218,5301100,4052700,40351700,2690200,6138900,14630300,1320000,19648400,1759200,2625200,1018200,4598000,11793000,4263900,2833200,6486700,9728200,31153400,560500,3286608,16080100,6411000,16338600,8060000,48975900,17237300,11129000,6009500,126655000,6611800,805100,9473500,2460500,670167000,4444100,6932100,36357100,5376900,29699500,7692200,558100,8548500,8132100,2981700,11530900,4238200,704000,1100600,6493900,12118100,10257400,1376500,11569100,5758900,3323500,2987900,1429600,50074200,8399600,1146400,7399200,97224600,3931800,5892800,3936300,4934100,9427300,5003800,822500,1905900,20133200,3329300,25291600,27878700,4348700,33020600,3355200
2022-05-12,182602000,6914800,9264300.0,8516100,2284600,4048200,2905400,9287100,129214200,3733300,2193700,132026000,1391500,25518000,5314800,15891300,61231500,10910000,1117500,5679800,9925100,36301500,3282000,1439800,53708800,1675400,5244700,42257788,2572500,7244400,2829500,10187500,25951000,4919400,8936400,4057500,1889400,3194270,36298800,1480000,3429200,4545000,1451800,1280500,3683000,4056100,711200,2251900,12044400,113203900,27193400,2345500,13844409,9727900,3218200,43172200,53836000,3408300,10336800,4447700,4233708,5384800,4099600,42329600,2035900,6898600,16318800,1498100,22574700,2455200,2370000,1390200,4292900,15558000,3891500,2861000,6090700,8676400,38262200,481900,3371524,12185000,6985500,14210200,10315600,51033800,27022900,15364900,9765900,176621000,10245400,942000,13509500,3342000,708728000,5584800,11698900,23862900,6473500,33468400,9600800,1116800,8153100,7908500,3910600,10749800,5533900,793100,1555700,6356200,15460600,8308100,2637500,13434300,6631400,2754300,3251300,1375500,52687000,8510600,1532700,4460600,140313000,2926700,5936100,3997600,5352400,9308600,3800100,1426900,1475400,21623900,2111600,30171700,25244400,2688700,29491500,2396600
2022-05-13,113990900,6398500,8595400.0,6159300,2373600,3379300,2270400,8321100,138068100,2631900,2229500,93684000,661800,19449000,3625100,20891500,49117900,7547500,1684400,3767500,7768200,21739400,2323800,1855000,40862000,1520100,5068600,31672935,1888600,6549900,2338600,6499700,18954500,4502300,9229900,2626500,1750300,3568541,16782600,2289500,3251300,3682500,817200,1065200,3580400,3881600,690800,2813100,5592700,78944200,18988000,2077100,8309406,9515200,3366700,22997300,35038000,2152500,10121800,3949100,3434881,4195100,3984500,32034100,2250600,7732200,10443200,1982200,16167000,1845400,2337700,1114700,2911900,19093000,3536000,3255200,5673200,7884200,24549800,376000,3292947,8144600,5834900,10308100,7948000,34925100,22872000,8010600,6361900,131363000,9618800,576900,10467500,3377600,670437000,5225300,6700100,35184900,4714600,22423700,5675500,811200,6521900,2816100,3329000,9280700,4633600,604500,1386800,5465600,18156300,6799100,1501600,9798900,5018100,2662900,2811700,1261300,34107300,8036400,1375100,3891000,92150700,3222700,5329900,2453400,3598100,6684500,3800700,1020700,1366600,21080500,2224900,21253200,19962300,2688300,25798400,2239300
2022-05-16,86643800,6565600,7588400.0,7459000,1598000,2645200,2142200,7218200,131065700,2414500,1203100,74566000,880900,14189000,2811300,10631600,39076500,7232500,2287300,3697600,5833700,16919100,2540800,1690600,29771800,1542700,3981100,22423752,2064800,7990600,1579700,5065800,20254500,3438600,13296300,2810400,1896400,2645273,11993600,1527300,2408000,2901900,767700,851900,3454800,3560100,405600,2551900,4707500,65055400,17882500,1301600,10451563,6157500,3379000,16512200,25990000,1568800,12427800,4267900,2784276,4250400,2811800,25071900,1569600,5516700,10269000,937200,13223200,1598800,5118300,1004700,4405300,9689000,2062300,2147100,4988500,7955000,27112600,513200,3245585,7263300,5703500,13999000,5703600,32550900,13394700,7339500,5961700,161450000,5722500,586600,8314000,5034300,521446000,3543200,6942100,38650700,5317200,19435600,5971000,719400,3719300,5423700,4561900,6378800,3496200,486900,742800,5158500,11435300,6051600,1278700,10181600,4537900,1564700,2588100,985500,40027000,7952300,883700,3239800,86098500,4691200,3648900,2338800,3003600,5161300,4599100,1338400,1558200,22754700,1790800,16837400,21449100,2678200,26101200,2457600
2022-05-17,78336300,6032200,6962900.0,9172000,1598000,2614700,2521200,6646500,164227200,2344100,1728500,76448000,893500,24676000,2928100,12154200,42635600,10177500,1564500,4154200,9315300,46643400,2275900,1675600,29133500,1436300,4017100,19670679,1664300,6577500,2602800,7317700,18780600,4160200,12827600,3492100,1229300,3316997,11847600,1476300,4076100,3920200,868400,916500,4136200,3496800,364000,1988500,5123400,50891400,22673600,2927500,7218585,5607700,4173700,15505700,23054000,2096200,12765400,12425900,2890058,4372900,3343800,28596600,1324100,5751100,11160200,1657400,21300600,1396600,2553000,798100,8210000,16356000,2802300,3204900,5024900,10053400,24872700,776000,2519733,8465300,5576300,17582800,6507100,28828800,17671500,8889300,4289400,98767000,6026100,580900,10688000,3727300,585830000,4711800,5952500,28834800,5012200,19918200,6509100,638200,3838000,4199300,3747200,9094100,3103300,571800,812500,4447200,12454500,8095200,1603800,9936900,4527900,1752000,2149300,1058400,42938400,13982300,1554900,3884900,80236200,8128000,5851300,2289000,2640900,7265600,5185000,917700,1566800,22043100,2502700,23340500,132940200,2465500,23120700,1871900
2022-05-18,109742900,6498100,9718700.0,6933900,2666000,2915900,3580900,8522800,142603200,3376800,1623800,108380000,874300,35024000,2697700,9567600,47396900,9012500,967300,4417900,10495400,32181600,4723300,1634200,36536400,2537200,4590300,25136599,1832400,8957000,9511600,7454400,40672700,8246800,13107500,3928000,1543400,2546122,11794000,1360000,4006100,4177100,1166300,981300,3346400,4340700,461400,1946500,6946200,68362500,18276000,3721100,11337253,9583900,5645600,19255700,35126000,2033200,9556300,7799500,3380240,6003000,3181200,35218400,2031700,8608800,12664900,1668600,31437300,1737200,2161400,986900,7847600,17105000,4521400,3946100,6197500,12698500,23960000,331600,3538605,9922500,6277700,12717600,5949400,31356000,20635100,10316800,5246100,96656000,8188300,758100,8893500,2382400,545161000,5187300,7977300,28649800,8875400,22276000,9670700,535800,4898000,5819500,4002600,11992700,3197700,560100,1072600,5843100,10576500,7867300,1526900,9734900,5498700,2031800,2527700,1101300,43342800,26649700,1403500,3787000,87811800,4142700,5747200,3240500,4275300,8748200,5436900,594800,1397000,22365100,2048600,27351300,104253000,3151900,25451200,2614000
2022-05-19,136095600,5994800,8926600.0,6304800,2679500,2797200,2749800,10115800,141506200,2414200,1825900,88142000,725200,34884000,2768300,8075800,47002700,9680000,1301100,4730100,9556000,27279400,2887700,1751300,37716400,1692000,5477100,18591088,1611300,6784100,5839600,8382200,97674600,7000000,10958700,4932300,2253600,2699981,11285000,1501600,3687600,3542800,952300,1284900,2834100,4586600,448600,2992300,5821500,58459600,18860200,2598700,9992827,8833600,4364700,15545100,34144000,2108800,8485600,5211500,3316898,5819700,3671900,29181000,1722800,6874500,12765800,1450800,31493900,1957800,3157400,1539800,5132100,11193000,4380700,3518300,4098400,10834400,24446900,452700,3285053,13690300,7399700,11121600,7852800,32692300,17558000,9593500,7863800,104485000,7702000,758600,10223500,2310100,621310000,4499300,9451600,27147600,6423800,19865500,9694100,559400,5056100,9297700,4660600,8419500,5054600,607700,956900,5234700,11193700,9179100,1690300,12123900,5814900,2629100,2581700,1920100,41588100,13905700,2065500,4240300,90296700,5006400,5399600,3813800,4382900,9012400,5401700,546500,1448800,23186400,2132100,25211900,71008500,2954900,24387400,2956600
2022-05-20,137426100,6746400,6961900.0,4509600,3007800,3432400,2925600,16285500,164126800,3860500,2853900,99500000,1032800,40281000,2982500,18822200,62406500,10775000,1200800,5517600,12397600,29025500,5404500,1501800,45620600,1623700,6937200,25955522,2601900,6717700,5115000,9068700,46148700,5194200,9615000,3471200,8814300,2737092,15650400,1570200,3375100,4727700,1010800,1365000,3120900,3559800,587800,4686600,6175900,78183400,21630900,2253900,11782667,6814600,4804100,24408000,48962000,2201100,9703100,5621800,4121030,6914500,3235900,44802300,1817900,7522100,13150100,1997000,29133800,2372000,3129100,1632500,5722600,17158000,3428700,3208200,6085600,14293200,31465600,658300,5017698,16223600,5892900,11757100,8705000,39199300,20313300,9747800,6135100,104294000,7621900,636900,8626500,2869500,739105000,4085500,7531100,23803400,5768800,31250400,7786900,660000,5146000,5077000,3838800,11370100,4851900,544300,910600,6585500,15941800,7793700,2576100,9870700,5758200,3296800,3425800,1086600,47415800,15719000,2167600,4348800,144973200,19700700,6278300,3068200,3483300,6966600,5095700,826700,1552300,24181800,2464100,35410400,49356000,4574000,28795000,2467600
2022-05-23,117726300,6886400,6000800.0,4357000,2128900,2337500,2485500,7669100,128773000,2272600,1697400,107798000,747600,58586000,2726600,9341500,69081900,7407500,918600,4142100,6662600,35166800,3246600,1384500,41410400,1092300,3754700,21617847,1879100,8646900,3687200,6148800,27366600,6136200,10216400,2821500,4286400,2311385,14402400,1201700,2577300,4589800,1043100,1194300,2822300,3344300,475200,2169600,4333200,51929600,19211900,1696200,8467508,7256800,3504800,19959800,37184000,2653000,9574200,4305600,3953286,3591500,3024000,27199500,1496400,7040800,24376700,1085900,19406900,1981100,2873600,1038200,3546700,10578000,3420800,3053500,5621300,7476200,25059200,533400,3391976,10535400,5440200,9067000,7787700,33175400,12356200,10378700,5417400,96020000,7136400,561400,9763500,2613700,639889000,6075200,7370200,24517300,4657800,24035800,7134500,592100,5979100,6296700,4220300,10023400,3406900,593200,701800,4701300,10741900,6723400,1290300,13288000,3927300,1842900,2753300,925000,46775100,9251700,1180600,4133500,88903500,7573700,5384100,2279800,2837700,12187400,5266200,727400,1674000,16761800,2151900,27979100,43680900,2722700,27239300,1909600
2022-05-24,104132700,6367200,6415800.0,5272600,2088700,2630800,2534300,6785400,123341400,2667300,2174400,102934000,729700,25060000,2817800,9092400,46146700,8475000,1133600,3657600,5959600,24344800,2467800,1447400,63216500,1383100,3539700,22323027,1226700,6859100,3473400,6928400,30053900,3959200,9782700,4772300,1900600,2159105,13970200,1337600,3009200,4920100,1028800,1397400,3318300,3127200,479800,2709700,6421600,51082800,15922900,1929700,9837776,8263200,2345800,16717000,76780000,1870900,7852200,4241900,3015786,4189700,2168600,29837500,1519000,6419800,19324900,1308300,16154200,1707700,2804900,1034100,4486500,9431000,2561500,5258200,5462100,6505400,50406300,506400,3156005,10561600,3941300,9021000,6225700,29043900,18764500,11133500,6255500,77064000,6023400,794100,8662500,2056800,588550000,4053100,6644100,19892900,6327600,26729800,7207400,481600,5617300,6116800,3076300,9157100,6000200,465100,1046200,5932000,9227700,5758700,1450700,11259800,7298300,2605200,2049300,771800,49841200,6998800,1012500,4037900,89092500,5057200,5121700,2658100,2865100,7458500,3677600,745200,1622100,25414700,2258100,23996000,34584900,2680700,24293300,1689300
2022-05-25,92482700,5042600,6203300.0,3921700,1812600,2726700,2393000,7378200,111771100,3538400,2392900,93120000,884400,17842000,4381000,7707900,49343400,8907500,959300,3704800,7417400,23507900,3080200,1606100,38049800,1097500,3733900,17694381,1897900,6707000,3225100,7436800,25504600,3603600,10174500,4603600,2005800,2903698,11026600,1263400,2771900,2717200,1359500,1027400,2781600,3879700,582100,1877500,5183600,41193100,12859800,2197300,11389740,7112400,2876500,15409500,40258000,1929500,8889900,4612900,2665232,3299300,4443700,26283100,1466100,6558900,12780400,1166300,15360500,2260100,3195700,1032200,3986300,12887000,3033400,2641700,4546700,8517400,28030200,588600,2244772,9198000,5486200,11177700,6747800,28547900,16241200,11192100,8617300,85221000,7158800,594300,16292000,2221200,781132000,4227300,7103300,18245000,5781000,24003900,8217800,712000,4249500,6839900,3422100,9766000,5925200,562100,899000,3742000,8344400,10584800,1420800,17205000,3859800,2324700,2830000,1115400,40179400,6851700,1538300,3185000,92139300,3580600,4712100,3161600,3370100,5457200,5677200,545300,1880700,19831500,2051000,22343900,27121800,2847500,29947800,1735500
2022-05-26,90601500,6659300,6883200.0,4027800,2742800,2419500,2574800,9173100,128792700,2222300,1487200,93002000,866100,39743000,2463900,8333900,60201200,7555000,1651200,4472000,6171100,19140700,2016000,1106600,49498400,1695800,4139100,26064463,1029200,6159000,5917600,6697700,28294700,4779100,11213900,3501900,1349900,2834326,11297800,1343000,2717600,1685600,1142000,987900,3062100,3384200,566700,1366400,5005300,45709200,10011800,1764200,7528368,5730800,2635900,14568400,37948000,2440400,10446700,4170800,2375155,3929300,3645400,28826700,2562800,6897600,15990900,1434800,16159800,2651600,3284200,1143100,3337900,12922000,2817400,1972300,4740200,5930800,23056500,287500,2544251,7276700,4520600,17249500,8573400,25002100,14902500,9431300,5303800,80499000,6520300,760400,8949500,2015100,996575000,4491900,6758900,22548600,5193800,23516300,5702600,393700,5025600,4623500,3262700,7932800,5500000,523500,877900,5545800,8940900,7846700,1363900,16282900,3561800,2086600,2048000,907900,28495500,10821900,1855200,4066000,106003200,3394600,4536600,2705800,2628400,9212300,4887400,334900,1376600,15500400,1960400,23502500,28197600,4487800,24314800,1596300
2022-05-27,90978500,8405000,7391500.0,3884800,2759000,3560400,2713400,8510500,104348400,2678900,1786300,93660000,957200,37301000,2157500,7261500,43365600,7715000,980700,4280100,6968700,19509300,2020400,1326000,35625500,1248100,2742300,19284425,1123900,6788700,5719600,7883600,23882100,4318000,10512300,4116800,1968000,3218861,13671300,971700,2628900,2411900,996500,1190300,2004800,2941000,613200,1459000,5224800,54195700,11914400,2146600,7819853,6436000,2667700,15684100,37914000,2106700,9138800,3899300,2383430,4608000,2482100,30553300,2132900,5853600,11177800,1456000,17709000,1879000,3694300,1265800,2779200,16526000,2658700,2063800,5133300,8631200,22562700,568500,2124933,7356700,5987400,9802000,6300000,26910800,13078700,9435300,4590300,85860000,5043000,646000,9751000,1927700,738379000,3369600,6566700,20843900,6713500,21407500,6028800,472200,4177000,6977000,3621300,9180800,4039400,558700,1176200,3394200,8498400,7402900,1180100,13950700,3773800,1436500,2177600,1021300,34169600,6524400,1721300,3294200,89295000,3540000,5857900,3349100,2959800,4897200,4518900,461800,1479100,13347300,2133900,19482600,25299900,2981700,25588800,2043100
2022-05-31,103718400,11227800,9117600.0,10563500,4143700,7944200,3319500,9751200,125102900,6737500,2829600,144634000,1407100,30009000,4123500,7953700,71609200,12627500,2519000,5675800,7925300,25805400,3773500,2354900,38118300,3557100,5916500,26941323,2286600,17278500,4424500,18114600,64821200,9286800,20547600,7050700,2705000,7219764,20274600,1735000,5037700,2880300,2008700,3939100,4198500,7746300,633600,2900500,12224700,79689900,16890100,3063800,8332038,13781900,5974000,19857900,50012000,2722900,30406800,5966600,3717107,7978100,4122000,41111500,2046500,16391400,17015000,1592600,43159000,2510400,6298900,2539100,4733900,15011000,3873800,3924700,7184700,8767500,26131100,981400,4956224,11325100,11267100,22860800,10780700,37827700,15453000,29712000,9582600,113985000,13774600,1762600,12059000,6387400,664100000,6709300,16890300,41019500,13610000,66058200,12416700,1075700,14792700,7741200,5541800,16007300,4566100,1691600,2238300,6478700,23361800,11549000,4118300,28706600,8118800,3700300,9048900,2090100,61515300,7561200,2630800,5158100,101914500,3868100,9408000,4003100,8734300,9586400,6325300,968200,3878600,25016600,7252500,40727400,36912300,3753300,44888100,4268000
2022-06-01,74286600,5597900,6879600.0,4890200,1784600,3409900,2234500,6852200,99351400,2664600,1418000,127528000,911900,18345000,2276400,9991600,35237900,6462500,919900,3795700,6546400,23902000,2314000,1056000,33402900,2622900,3963400,19185407,1617600,7246600,2319400,37037400,20666000,4410400,8824100,3969800,1714800,2593610,11829700,1314800,2552100,2134500,1004500,813600,2797300,4390300,369800,1750800,4850800,50726200,12817600,1987300,9514991,5797700,3431100,12190800,36606000,2330200,10391100,3080800,2505339,3796500,3182900,29885500,2426100,5175400,10768000,1110100,15408300,1853800,2731500,1199000,3290200,10261000,2190000,2264100,4030400,7621800,36623500,316200,2882838,6797300,5366600,10492500,6543900,25292200,13595400,7994100,4633600,84162000,5543100,798600,8349500,1954500,544514000,2879800,5804700,28856900,5613900,17430600,7036000,648100,4044300,6407200,4086100,8514300,3664200,610000,1433300,4245900,7579000,5065800,1202100,15207500,4902600,2685800,7792600,1156600,35928900,4158800,1309500,3773600,77247900,2051800,4681600,1765900,3253800,5246100,3974000,648100,1377600,15358100,2352000,20417900,28534800,2314300,25815400,1733600
2022-06-02,72348100,5998900,5166200.0,3856600,1318500,3415700,2261200,6408500,120953800,3916200,2781800,100560000,941700,29488000,1707000,12777000,35341900,12002500,955500,3119300,4443900,17473600,1784100,2695500,34067200,1656300,3588900,17864568,1308200,5042700,4950600,19231200,20546800,4175600,7441900,2696600,1161600,3008263,8829900,1562600,2712800,2868100,1482400,1186500,3016900,2619700,369900,1289900,5221800,42979700,19239100,1642100,9897164,7860000,3350400,10735500,37992000,1957500,9015800,4086400,2663747,3734800,2296000,28727600,2099500,8666500,8374800,1161400,14586000,2282400,3703300,1210000,3359200,11600000,2484200,2089700,3898300,7719200,31951600,246800,2274074,5882200,5154200,11066200,7468700,44008200,11373200,9640600,4423800,96231000,5838100,1151400,10023500,1554500,648656000,2701500,6200400,23447600,4677300,21903400,6479800,501500,3674200,5823000,3031400,9589500,3029200,1276100,1008200,3460300,10241500,5380700,2271600,8155100,4732900,1531800,2609600,1011500,27085200,3436900,842600,3704700,93473100,2453300,6521600,2093500,2317800,5337200,4476100,550300,1234700,13527800,1914900,14633300,23214300,2633200,19089100,1399900
2022-06-03,88570300,4891800,4584600.0,3778200,1714500,2355300,1682400,5080700,110844700,2086500,7332200,97604000,935700,20562000,1390700,10091800,25235200,7717500,788500,2587500,5823400,16550000,2222500,1775700,27169400,2331300,3150100,20988637,1061400,5387100,2857400,9224000,17947000,4312700,8435300,2108800,1082200,2452046,6767600,1329500,1547800,2924200,1007300,744100,2541900,2665200,402700,1421300,4445100,43625200,13459900,1379600,8463013,5228700,2410600,11670500,26136000,1238900,6737600,2956600,2392449,4352200,2366900,33174700,1524400,4234200,8596000,799900,13539900,1332800,2490000,928000,2262700,13304000,2076600,1838900,3542600,6221300,19465000,270500,2244055,4785100,5665400,7051600,5276900,28059000,30306600,9293500,3578600,71918000,5201500,872400,5644500,1588000,598779000,2821700,8169500,23397800,4222000,18125000,4720700,340700,3217200,5991600,2940200,7458900,3359800,666500,794700,2837000,10415700,3561900,1395800,8854400,2686200,1392500,2276000,747300,27796900,4894200,736400,4376300,112393800,1688300,4485500,1756900,3802200,4352500,4860400,614900,1134000,10819800,1538900,12572400,18302700,2255100,21038200,1208300
2022-06-06,71598400,3912400,4160200.0,4205600,1401000,1563800,1499000,3824600,96726900,2413700,4197100,135269000,1149200,14557000,1486000,6354800,40394000,5165000,605300,2980900,6548500,18473200,1565400,1295600,26843100,1615000,2715500,21494182,1228800,5608400,2297000,5811700,12641900,3925100,6734200,3090000,1011000,1572545,7575900,1357400,1483200,1649200,960400,634000,1675700,3225000,527400,1659400,4454900,37711100,15137400,1562900,7614722,7865800,2154000,11029000,33542000,1099700,7125900,2562000,1682958,4766900,2371700,25437100,1374300,5386500,11323500,582300,15112800,1728400,3734400,690000,2691600,7852000,2196100,1569300,3859900,4556100,30574200,301700,1884418,8198200,7557300,8336900,4022400,22400300,13198700,12716900,3517300,53720000,3963400,586500,4721500,1633300,422406000,4764100,5274700,25654100,3447800,16544400,4751100,574100,3212300,5633100,3046000,7238700,1827900,941200,1197200,3080300,7239400,8687300,1220000,6697000,4674500,1917800,1815800,794700,22002900,3905100,1114400,3163200,84204600,1971500,5603800,1781500,2649200,3965100,4451200,485400,907100,12898100,1425500,11867200,19855500,2356900,20682100,1414900
